,cpu_rate,cpu_rate,canonical_memory_usage
1970-01-01 06:36:00,0.010270804259436217,0.1738,0.00600770331581462
1970-01-01 06:37:00,0.01149342519108669,0.1682,0.006930231057387057
1970-01-01 06:38:00,0.014538541020228673,0.2009,0.009735066704485488
1970-01-01 06:39:00,0.006685817668513388,0.3477,0.003972637896583564
1970-01-01 06:40:00,0.014105298337351408,0.5771,0.020627617563770607
1970-01-01 06:41:00,0.008472611125000001,0.2053,0.004611183767857143
1970-01-01 06:42:00,0.023724736573161487,0.1931,0.0067645990750568605
1970-01-01 06:43:00,0.027399214715384614,0.2285,0.008770479753846153
1970-01-01 06:44:00,0.019035164643835617,0.3398,0.01037195004109589
1970-01-01 06:45:00,0.014197122500412971,0.6328,0.020735910161812438
1970-01-01 06:46:00,0.01660723436218679,0.179,0.009900528312072892
1970-01-01 06:47:00,0.016074010341704036,0.2051,0.007949966618834082
1970-01-01 06:48:00,0.02122356723196881,0.1755,0.0157124086374269
1970-01-01 06:49:00,0.014140548792517006,0.1812,0.010688661479591837
1970-01-01 06:50:00,0.014576130518156927,0.6445,0.020598455628719647
1970-01-01 06:51:00,0.006495822294436906,0.1978,0.004086312431275441
1970-01-01 06:52:00,0.013237153950905904,0.2112,0.004217167656341321
1970-01-01 06:53:00,0.01498080640914037,0.1941,0.0071340082480957565
1970-01-01 06:54:00,0.006332540487106017,0.2383,0.003730405604584527
1970-01-01 06:55:00,0.014045508646732822,0.6309,0.02074093784348426
1970-01-01 06:56:00,0.013332975889639638,1.787,0.00809318157545045
1970-01-01 06:57:00,0.007769842982153137,0.1506,0.00424559503742084
1970-01-01 06:58:00,0.014567721189889025,0.179,0.008208318816276202
1970-01-01 06:59:00,0.016325873378283715,0.2603,0.010694355003502626
1970-01-01 07:00:00,0.015222316426744526,0.6104,0.020761634244124125
1970-01-01 07:01:00,0.01637273379285714,0.1902,0.011279966710714287
1970-01-01 07:02:00,0.00803115911936508,0.1843,0.005420454144761905
1970-01-01 07:03:00,0.015290960919220055,0.1926,0.007064933744428969
1970-01-01 07:04:00,0.016526543755033558,0.313,0.010988454126398211
1970-01-01 07:05:00,0.015084248742956692,0.5635,0.02076903646139795
1970-01-01 07:06:00,0.017653973086660175,0.2861,0.009609958218111003
1970-01-01 07:07:00,0.015189109782923298,0.3579,0.007542120325615051
1970-01-01 07:08:00,0.013033572423188405,0.2041,0.004439901424347826
1970-01-01 07:09:00,0.009864953472238763,0.2422,0.0030238667065078688
1970-01-01 07:10:00,0.015143687493137638,0.7119,0.02032949223668005
1970-01-01 07:11:00,0.011075546411309525,0.1899,0.0064889463327380955
1970-01-01 07:12:00,0.007148897488592337,0.2236,0.004491269840292724
1970-01-01 07:13:00,0.006490494668610302,0.1704,0.004678043721574344
1970-01-01 07:14:00,0.025279615191586127,0.3047,0.010490176350198976
1970-01-01 07:15:00,0.015769709226,0.6104,0.020853768510846464
1970-01-01 07:16:00,0.013330699119866445,0.1772,0.005491962805342237
1970-01-01 07:17:00,0.007355382457620529,0.1753,0.004382782588258164
1970-01-01 07:18:00,0.007594218694754233,0.1917,0.004337308579099546
1970-01-01 07:19:00,0.006812857153259361,0.2095,0.00346962082038835
1970-01-01 07:20:00,0.015274813312197615,0.5557,0.021069063610732835
1970-01-01 07:21:00,0.016780229053752538,0.1934,0.010913211025354969
1970-01-01 07:22:00,0.021102856675427068,0.218,0.012090909868593954
1970-01-01 07:23:00,0.018635211949685534,0.2146,0.012666156210691823
1970-01-01 07:24:00,0.006725058460246361,0.2969,0.0046735698281075025
1970-01-01 07:25:00,0.014749941492427402,0.5391,0.0211532388858898
1970-01-01 07:26:00,0.006811768034474446,0.437,0.003902385156702025
1970-01-01 07:27:00,0.014084470135387488,0.2358,0.008160697502801122
1970-01-01 07:28:00,0.007719656521456437,0.175,0.003551033905559168
1970-01-01 07:29:00,0.016832162943977592,0.1843,0.01023985385620915
1970-01-01 07:30:00,0.014868185520167573,0.54,0.021249196021937963
1970-01-01 07:31:00,0.005793425778586136,0.2244,0.003137479607920384
1970-01-01 07:32:00,0.019476658118036,0.2207,0.004642456427329497
1970-01-01 07:33:00,0.02259318013580247,0.2019,0.009998604303240741
1970-01-01 07:34:00,0.026965513193506492,0.2219,0.012912274142857144
1970-01-01 07:35:00,0.015497282930740599,0.5439,0.020923490196305388
1970-01-01 07:36:00,0.022026403695784975,0.1597,0.008473864196701283
1970-01-01 07:37:00,0.02332438148697598,0.2568,0.006586657000235516
1970-01-01 07:38:00,0.020835998840508806,0.1699,0.0068198741389432485
1970-01-01 07:39:00,0.022845080229540918,0.2292,0.010672909341317366
1970-01-01 07:40:00,0.016013637296960818,0.5332,0.02081072752563927
1970-01-01 07:41:00,0.020964836476635513,0.1719,0.010245035520560747
1970-01-01 07:42:00,0.010504190463199647,0.1741,0.005190886901718818
1970-01-01 07:43:00,0.01209505924555502,0.1941,0.006428455689572322
1970-01-01 07:44:00,0.015527524883693045,0.2822,0.007466763089928058
1970-01-01 07:45:00,0.016090509267533817,0.5918,0.0204809344930539
1970-01-01 07:46:00,0.007684863900555042,0.2073,0.004136084470259019
1970-01-01 07:47:00,0.009087515073918268,0.1768,0.005230227566105769
1970-01-01 07:48:00,0.009665014578071184,0.2117,0.0035560205444890927
1970-01-01 07:49:00,0.014310394447974583,0.2578,0.00699036760127085
1970-01-01 07:50:00,0.01644791930786904,0.5723,0.02082596941673607
1970-01-01 07:51:00,0.012055939434502507,0.2417,0.008339670983536149
1970-01-01 07:52:00,0.010850871983210207,0.1938,0.011732046049026192
1970-01-01 07:53:00,0.021026740934256057,0.2285,0.01532275269031142
1970-01-01 07:54:00,0.023671122321792262,0.3188,0.01116358502749491
1970-01-01 07:55:00,0.016075587068548863,0.6221,0.01908930213048165
1970-01-01 07:56:00,0.011752178278164027,0.2671,0.003534280195313506
1970-01-01 07:57:00,0.027422070835892008,0.1843,0.00889075074642668
1970-01-01 07:58:00,0.028388352472952086,0.1641,0.010053171864502834
1970-01-01 07:59:00,0.005193777923796128,0.2456,0.011618866656544763
1970-01-01 08:00:00,0.01754978448179438,0.625,0.019080704919821095
1970-01-01 08:01:00,0.006325042247441861,0.1887,0.0030780060423255817
1970-01-01 08:02:00,0.013275580365988445,0.1926,0.006729424689776439
1970-01-01 08:03:00,0.02388638539293439,0.502,0.008871550728190339
1970-01-01 08:04:00,0.025340390149948294,0.311,0.009809308868665977
1970-01-01 08:05:00,0.017000813632876175,0.5986,0.019071703997091658
1970-01-01 08:06:00,0.01236695685831622,0.1965,0.007611409500342232
1970-01-01 08:07:00,0.010402711610925305,0.2036,0.00695494893645485
1970-01-01 08:08:00,0.02023405216600341,0.2539,0.006472200575895396
1970-01-01 08:09:00,0.021189081011494252,0.1594,0.010549955585057471
1970-01-01 08:10:00,0.017344109129754304,0.5889,0.019065558531303373
1970-01-01 08:11:00,0.014275275015625,0.2153,0.007214738483593749
1970-01-01 08:12:00,0.012567180897687862,0.1851,0.004862820268786127
1970-01-01 08:13:00,0.026313852734051367,0.1956,0.007047593354598178
1970-01-01 08:14:00,0.014619379443500424,0.2983,0.00657510801104503
1970-01-01 08:15:00,0.016673905488678406,0.5801,0.018969081689312633
1970-01-01 08:16:00,0.013912170419532325,0.1841,0.00682168046698762
1970-01-01 08:17:00,0.01239829552315609,0.2229,0.006350865853344769
1970-01-01 08:18:00,0.014422168489425983,0.1968,0.007326269174219537
1970-01-01 08:19:00,0.016299087255621843,0.2529,0.006135207730610372
1970-01-01 08:20:00,0.016318288730954644,0.6084,0.01809963426030963
1970-01-01 08:21:00,0.01436957709943002,0.2146,0.006205518866371121
1970-01-01 08:22:00,0.012257629408602151,0.2134,0.00625346570967742
1970-01-01 08:23:00,0.015322850683729433,0.1929,0.0071922240893053015
1970-01-01 08:24:00,0.017638208625468166,0.239,0.01003980795006242
1970-01-01 08:25:00,0.016494170749042976,0.6221,0.01911057315876132
1970-01-01 08:26:00,0.020788375695581014,0.1768,0.010857493224222586
1970-01-01 08:27:00,0.013733519835025382,0.1846,0.008554013186548224
1970-01-01 08:28:00,0.009277547901449275,0.2,0.005007979733913043
1970-01-01 08:29:00,0.01252056274251497,0.3169,0.004454132195209581
1970-01-01 08:30:00,0.016056665792010632,0.5479,0.01887684258461043
1970-01-01 08:31:00,0.010004058287092884,0.2705,0.005932740803377563
1970-01-01 08:32:00,0.013069465293644408,0.2126,0.007239042929203539
1970-01-01 08:33:00,0.012414678371361133,0.2793,0.007055805319433518
1970-01-01 08:34:00,0.007751688013100436,0.2666,0.0031601923034934496
1970-01-01 08:35:00,0.015883235829969807,0.5693,0.01916133348540778
1970-01-01 08:36:00,0.015021275951758794,0.1716,0.0068926114964824115
1970-01-01 08:37:00,0.023643188617710583,0.1738,0.014038129816414687
1970-01-01 08:38:00,0.017773716768982227,0.1919,0.011052230756058158
1970-01-01 08:39:00,0.01180590688113949,0.2188,0.005677753782907662
1970-01-01 08:40:00,0.016215412440163526,0.6387,0.019330568516054025
1970-01-01 08:41:00,0.018802749292604504,0.2549,0.01112918710289389
1970-01-01 08:42:00,0.017033219504504506,0.2102,0.010950458755255256
1970-01-01 08:43:00,0.013772207324584427,0.3657,0.006689634650043744
1970-01-01 08:44:00,0.016700770176211452,0.2378,0.007901488022026431
1970-01-01 08:45:00,0.016087506412047942,0.5391,0.01932745763189161
1970-01-01 08:46:00,0.02195971614537445,0.1658,0.013716163693832599
1970-01-01 08:47:00,0.017369866433260394,0.1514,0.0099851970809628
1970-01-01 08:48:00,0.024426508106060604,0.241,0.012229242600378788
1970-01-01 08:49:00,0.024775478379746835,0.2656,0.013733314734177215
1970-01-01 08:50:00,0.017398060931123064,0.5215,0.018903535677715716
1970-01-01 08:51:00,0.0021496555165699976,0.1831,0.0011985375786976009
1970-01-01 08:52:00,0.004500641907712418,0.271,0.0024048858135947713
1970-01-01 08:53:00,0.0048737476972885475,0.2031,0.002699694281667341
1970-01-01 08:54:00,0.006482446658738366,0.2529,0.003386853261633919
1970-01-01 08:55:00,0.01669933332305483,0.5166,0.01947316134923455
1970-01-01 08:56:00,0.0123032505723205,0.4917,0.008324887708636836
1970-01-01 08:57:00,0.012210625135301354,0.1746,0.008645070076260763
1970-01-01 08:58:00,0.0126080546866485,0.186,0.008135705054495913
1970-01-01 08:59:00,0.0027890127797592507,0.4194,0.0015874441604993312
1970-01-01 09:00:00,0.016717005945277582,0.5283,0.0190397586218237
1970-01-01 09:01:00,0.0053115037548793044,0.2051,0.002690788818869741
1970-01-01 09:02:00,0.01045602055823479,0.1895,0.0029133733463563185
1970-01-01 09:03:00,0.016752787336585365,0.1987,0.004343316636097561
1970-01-01 09:04:00,0.023433813148958066,0.3374,0.00370283951119115
1970-01-01 09:05:00,0.01644479709722298,0.5225,0.019215849310077467
1970-01-01 09:06:00,0.01853720081924883,0.1663,0.008310846643192489
1970-01-01 09:07:00,0.0265752382867784,0.1665,0.012957249294227188
1970-01-01 09:08:00,0.02416325858540146,0.2188,0.011188571883211679
1970-01-01 09:09:00,0.017765182328326183,0.1902,0.006188210493562231
1970-01-01 09:10:00,0.01857280188935803,0.5889,0.01924736705986501
1970-01-01 09:11:00,0.020205564392638035,0.1753,0.009691256142331288
1970-01-01 09:12:00,0.0180235292735426,0.3208,0.008126543813452914
1970-01-01 09:13:00,0.017549853897802198,0.2361,0.008254317648351649
1970-01-01 09:14:00,0.020214504537221095,0.2827,0.009595381454361056
1970-01-01 09:15:00,0.019398931377446523,0.5635,0.019039951175862643
1970-01-01 09:16:00,0.0083616111779,0.1753,0.003735037095333333
1970-01-01 09:17:00,0.007869818437675726,0.1768,0.0038382022342080603
1970-01-01 09:18:00,0.006448545857650064,0.2058,0.0026216971565772673
1970-01-01 09:19:00,0.005831371932660626,0.2207,0.001812177727285832
1970-01-01 09:20:00,0.01795993384643637,0.5957,0.01874872487303599
1970-01-01 09:21:00,0.008593904593232896,0.1929,0.0029217186102741418
1970-01-01 09:22:00,0.006320579507620192,0.2039,0.002364730747836538
1970-01-01 09:23:00,0.007921952193373494,0.1892,0.0029342132370481925
1970-01-01 09:24:00,0.007256344577669903,0.2661,0.002137637186407767
1970-01-01 09:25:00,0.0169631374655882,0.6152,0.019256207448997496
1970-01-01 09:26:00,0.012294213542056075,0.2175,0.005381254363936229
1970-01-01 09:27:00,0.0137080215760709,0.1602,0.006121719711964549
1970-01-01 09:28:00,0.012580138141838917,0.1768,0.005973722663578047
1970-01-01 09:29:00,0.014956018058769513,0.2812,0.007435129715335169
1970-01-01 09:30:00,0.016178567856174005,0.6318,0.019526626949811977
1970-01-01 09:31:00,0.015816460874468086,0.1938,0.008030344227659574
1970-01-01 09:32:00,0.015804539252747253,0.3218,0.006532648945787546
1970-01-01 09:33:00,0.008913188263790665,0.2083,0.0038555255576379066
1970-01-01 09:34:00,0.0081265238317757,0.2837,0.0036628261344588482
1970-01-01 09:35:00,0.016112748708583688,0.6006,0.01956261947185278
1970-01-01 09:36:00,0.023401970089974293,0.1702,0.012000717403598971
1970-01-01 09:37:00,0.009933963810634328,0.2012,0.0040646233585199
1970-01-01 09:38:00,0.015160137131147543,0.1858,0.006953803795081967
1970-01-01 09:39:00,0.015471791073345259,0.2422,0.007763385538461538
1970-01-01 09:40:00,0.016997609116960462,0.6279,0.019553163956571827
1970-01-01 09:41:00,0.022679766140433554,0.1794,0.009805748768143262
1970-01-01 09:42:00,0.017152235917159763,0.2002,0.008489679812623274
1970-01-01 09:43:00,0.008919361304851867,0.2095,0.003675452271940747
1970-01-01 09:44:00,0.010283011072283233,0.3081,0.001983646761186691
1970-01-01 09:45:00,0.016682740980762677,0.5088,0.019264905712952182
1970-01-01 09:46:00,0.011470105290697674,0.1807,0.0047640682706718345
1970-01-01 09:47:00,0.0073037926793145655,0.2239,0.003653868845369237
1970-01-01 09:48:00,0.016391556371385084,0.3193,0.005934622358447488
1970-01-01 09:49:00,0.016488906715176714,0.2856,0.00819373817047817
1970-01-01 09:50:00,0.01670278494580659,0.7432,0.019514905369214682
1970-01-01 09:51:00,0.027864279592592592,0.1899,0.016723816240740742
1970-01-01 09:52:00,0.03195721911468813,0.1868,0.015255110293762576
1970-01-01 09:53:00,0.026502022868068832,0.196,0.015103682906309751
1970-01-01 09:54:00,0.027253448845401176,0.2273,0.015044014970645793
1970-01-01 09:55:00,0.016224557404229324,0.6562,0.019537419704236555
1970-01-01 09:56:00,0.029887718843817787,0.2012,0.014737611080260303
1970-01-01 09:57:00,0.00985579816220238,0.1643,0.006022807679315476
1970-01-01 09:58:00,0.036174828245866285,0.196,0.006560096639827462
1970-01-01 09:59:00,0.032930989399477806,0.2253,0.00960780544386423
1970-01-01 10:00:00,0.016519436551034418,0.6426,0.019186265596658966
1970-01-01 10:01:00,0.011607081626459145,0.1938,0.00712548253696498
1970-01-01 10:02:00,0.016914724537958115,0.1711,0.0096818080026178
1970-01-01 10:03:00,0.014840228486842105,0.1992,0.007498852312030076
1970-01-01 10:04:00,0.019870493213844254,0.3447,0.009735268870210137
1970-01-01 10:05:00,0.016310963198982675,0.6172,0.018982019154334295
1970-01-01 10:06:00,0.026744905485328638,0.1667,0.012709818650234742
1970-01-01 10:07:00,0.016238363236321305,0.1821,0.007742361871362048
1970-01-01 10:08:00,0.01865312661672909,0.1785,0.010001660059925093
1970-01-01 10:09:00,0.006091839290335625,0.1753,0.0032575972875050546
1970-01-01 10:10:00,0.016929103460412355,0.623,0.01926696644761361
1970-01-01 10:11:00,0.017718506196829593,0.1802,0.009623003528401584
1970-01-01 10:12:00,0.02293977017211704,0.2075,0.012632792158347676
1970-01-01 10:13:00,0.023585704346938775,0.219,0.012309810557142857
1970-01-01 10:14:00,0.0036860556899307403,0.249,0.0016804653598028769
1970-01-01 10:15:00,0.01692074379012651,0.6104,0.01903807039788294
1970-01-01 10:16:00,0.015433157831766915,0.1848,0.005135090580827068
1970-01-01 10:17:00,0.008149055859895834,0.1926,0.003783058661458333
1970-01-01 10:18:00,0.013749914585291113,0.3267,0.006852956078651685
1970-01-01 10:19:00,0.01230722414248021,0.1743,0.004661317810026385
1970-01-01 10:20:00,0.017224121632139253,0.6348,0.01924359749515018
1970-01-01 10:21:00,0.01846523294541485,0.2117,0.008944048779475982
1970-01-01 10:22:00,0.0161323974321267,0.2393,0.00568310991459276
1970-01-01 10:23:00,0.01733414615591915,0.2356,0.007827274878729548
1970-01-01 10:24:00,0.010242374453376205,0.334,0.0046536044362540194
1970-01-01 10:25:00,0.01654338689320021,0.6162,0.01896049032374892
1970-01-01 10:26:00,0.0320748959111333,0.1714,0.006502531997503745
1970-01-01 10:27:00,0.011883054838551859,0.1775,0.004159853640753424
1970-01-01 10:28:00,0.006409456108802418,0.167,0.002603851244049868
1970-01-01 10:29:00,0.006532380580301129,0.218,0.0026919942207340023
1970-01-01 10:30:00,0.016548162533604947,0.6172,0.019005173517642953
1970-01-01 10:31:00,0.013112406160434258,0.3164,0.00897186880217129
1970-01-01 10:32:00,0.010738491606683805,0.2017,0.007181905422879178
1970-01-01 10:33:00,0.013393274480810234,0.2334,0.00740623484968017
1970-01-01 10:34:00,0.004839938675244698,0.2793,0.004777003440456769
1970-01-01 10:35:00,0.016248664023372633,0.623,0.019156407463240308
1970-01-01 10:36:00,0.013065414968944101,0.1868,0.007677894792270532
1970-01-01 10:37:00,0.01605679910963944,0.1812,0.007742591272994849
1970-01-01 10:38:00,0.009266866949228871,0.1958,0.003396273561998766
1970-01-01 10:39:00,0.0019959030472494485,0.186,0.0014389858743111175
1970-01-01 10:40:00,0.015772288352268644,0.623,0.018539447224030958
1970-01-01 10:41:00,0.005571812555163283,0.1807,0.0027148608801019908
1970-01-01 10:42:00,0.020710959442847364,0.2112,0.007890976134428473
1970-01-01 10:43:00,0.02965945128552398,0.2007,0.007890442597690943
1970-01-01 10:44:00,0.028279992747415064,0.2603,0.00514579088478582
1970-01-01 10:45:00,0.02155390976092784,0.5859,0.0208148249555217
1970-01-01 10:46:00,0.048576694910908304,0.2017,0.014146830948717949
1970-01-01 10:47:00,0.01730763672089041,0.1582,0.005953781914383561
1970-01-01 10:48:00,0.0138634242578125,0.2273,0.005686619145432692
1970-01-01 10:49:00,0.016050106129943502,0.2773,0.005514513312146892
1970-01-01 10:50:00,0.023293543380048635,0.6094,0.021257614538033737
1970-01-01 10:51:00,0.00857857329204204,0.2065,0.004259515202952953
1970-01-01 10:52:00,0.010438091441759835,0.2153,0.0057548170567287785
1970-01-01 10:53:00,0.010834517748880263,0.5137,0.004919484007673933
1970-01-01 10:54:00,0.011582354383989146,0.2334,0.004764517319312528
1970-01-01 10:55:00,0.022603613137612954,0.6055,0.021133135485005894
1970-01-01 10:56:00,0.014828204733489461,0.4043,0.008838207506323185
1970-01-01 10:57:00,0.01326005205874881,0.2268,0.007195909427659575
1970-01-01 10:58:00,0.007761026811012832,0.1821,0.004260710911137411
1970-01-01 10:59:00,0.006336873123416036,0.2134,0.002181345555074007
1970-01-01 11:00:00,0.021487378558608085,0.6494,0.019930430148004427
1970-01-01 11:01:00,0.009128649084285092,0.2197,0.004025196087489102
1970-01-01 11:02:00,0.00957802594363711,0.228,0.004381163178571428
1970-01-01 11:03:00,0.023881573055106537,1.588,0.0076842643490080825
1970-01-01 11:04:00,0.018346559096283785,0.3018,0.008394015692567567
1970-01-01 11:05:00,0.020124593456692912,0.6758,0.02140160174440359
1970-01-01 11:06:00,0.004972770948497249,0.2144,0.0022548068669394667
1970-01-01 11:07:00,0.01233495399512641,0.2554,0.0048888647426134635
1970-01-01 11:08:00,0.013701975699776785,0.189,0.005859846710379465
1970-01-01 11:09:00,0.016605994856401383,0.3047,0.008028338216262976
1970-01-01 11:10:00,0.01754616537812472,0.6182,0.021421539658944014
1970-01-01 11:11:00,0.01110643842379471,0.2646,0.005914782400466563
1970-01-01 11:12:00,0.019904103191076623,0.1931,0.011216408913676043
1970-01-01 11:13:00,0.017193251105651106,0.2202,0.008474941244881245
1970-01-01 11:14:00,0.01503283048904006,0.2627,0.009008559304610734
1970-01-01 11:15:00,0.01664113737415989,0.627,0.02104216184429754
1970-01-01 11:16:00,0.012429859699704143,0.1814,0.007481261718934911
1970-01-01 11:17:00,0.017270181036050155,0.1785,0.00791906431661442
1970-01-01 11:18:00,0.014175940988735921,0.186,0.006163787343554443
1970-01-01 11:19:00,0.01811067063957863,0.1804,0.005897441987960873
1970-01-01 11:20:00,0.016397980273096757,0.6104,0.02076324566743146
1970-01-01 11:21:00,0.01640198487081967,0.1863,0.00776375048590164
1970-01-01 11:22:00,0.015740281710084035,0.1895,0.007435977921568628
1970-01-01 11:23:00,0.020321770040617384,0.7021,0.009731858283509342
1970-01-01 11:24:00,0.013596169188013534,0.2505,0.005112678706138231
1970-01-01 11:25:00,0.016559080701427267,0.6289,0.020598961470577142
1970-01-01 11:26:00,0.005689352066333175,0.178,0.004121051468477052
1970-01-01 11:27:00,0.004620414767848773,0.1812,0.0022533281093579127
1970-01-01 11:28:00,0.019193221967173386,0.2092,0.00533139117118308
1970-01-01 11:29:00,0.013822599718000001,0.2043,0.003950261155628571
1970-01-01 11:30:00,0.017212774820872037,0.5742,0.02057028054359621
1970-01-01 11:31:00,0.014134334959667852,0.2278,0.008617602236852512
1970-01-01 11:32:00,0.01415606612981298,0.2227,0.006204918278712871
1970-01-01 11:33:00,0.01786552625527737,1.314,0.007747642613500245
1970-01-01 11:34:00,0.015681408737650934,0.2239,0.006196415611964874
1970-01-01 11:35:00,0.017086092182153626,0.5947,0.021012112953785595
1970-01-01 11:36:00,0.012388895518441917,1.254,0.0058663738765942774
1970-01-01 11:37:00,0.012294480786614173,0.2129,0.005257121695275591
1970-01-01 11:38:00,0.013336768012649628,0.2002,0.005417931709155613
1970-01-01 11:39:00,0.015444176499817318,0.3198,0.010444568201680672
1970-01-01 11:40:00,0.016532157148685993,0.5918,0.02039715399442925
1970-01-01 11:41:00,0.012138576442893696,0.2256,0.006073991272854152
1970-01-01 11:42:00,0.011454788953020134,0.217,0.005965619580164057
1970-01-01 11:43:00,0.005666253618393783,1.113,0.0040233160200188415
1970-01-01 11:44:00,0.013851318799824408,0.7607,0.0041620137278314305
1970-01-01 11:45:00,0.016669880292692518,0.5664,0.020708551299052406
1970-01-01 11:46:00,0.006940028440645255,0.3545,0.0039791873155696385
1970-01-01 11:47:00,0.0066398952914438,0.1963,0.0025515978553768467
1970-01-01 11:48:00,0.014877429108433735,0.2253,0.006333093267990883
1970-01-01 11:49:00,0.006018445214898178,0.3525,0.002976910562165059
1970-01-01 11:50:00,0.0165303602282169,0.6191,0.020686940651407415
1970-01-01 11:51:00,0.006918046399523603,0.2275,0.005199861781290602
1970-01-01 11:52:00,0.022252928678323545,0.2261,0.007992665410838228
1970-01-01 11:53:00,0.019396019005858495,0.7588,0.008185191028391168
1970-01-01 11:54:00,0.019901069803909207,0.7305,0.008291684146910467
1970-01-01 11:55:00,0.016116803503838067,0.5605,0.02074540677539545
1970-01-01 11:56:00,0.011875869134561698,0.2029,0.008261085578447794
1970-01-01 11:57:00,0.014021379354635936,0.1914,0.012072481456259823
1970-01-01 11:58:00,0.014778978988865692,0.21,0.008076858477731385
1970-01-01 11:59:00,0.0125337861191067,0.1724,0.007779367232109181
1970-01-01 12:00:00,0.016172458832622735,0.5859,0.020618262814963345
1970-01-01 12:01:00,0.017321205642011835,0.2317,0.013354036
1970-01-01 12:02:00,0.014175123734299518,0.2202,0.011196209817230273
1970-01-01 12:03:00,0.020095882832703214,0.23,0.013174124863610586
1970-01-01 12:04:00,0.01884616446095965,0.3159,0.012182122057797165
1970-01-01 12:05:00,0.01607639433344523,0.5684,0.02066328285551336
1970-01-01 12:06:00,0.010816154271491015,0.2117,0.0073410427278776105
1970-01-01 12:07:00,0.028957841425682508,0.229,0.01500073764610718
1970-01-01 12:08:00,0.020879142861080485,0.2214,0.013609155700551268
1970-01-01 12:09:00,0.02411723837055016,0.207,0.016392034621359224
1970-01-01 12:10:00,0.016576527928164237,0.5518,0.020836824839867547
1970-01-01 12:11:00,0.00975709630853485,0.2246,0.007557647991797061
1970-01-01 12:12:00,0.011505007857475727,0.1831,0.007443521389126214
1970-01-01 12:13:00,0.02114080866589327,0.1924,0.014712501565429236
1970-01-01 12:14:00,0.017642823283456267,0.2268,0.01081567931580611
1970-01-01 12:15:00,0.016267454348685543,0.5615,0.02087326821556028
1970-01-01 12:16:00,0.01922250383574879,0.24,0.012536455826086956
1970-01-01 12:17:00,0.016171730273728816,0.2083,0.013234144458568738
1970-01-01 12:18:00,0.012686334753466871,0.2253,0.009481686703697997
1970-01-01 12:19:00,0.018853751768656717,0.2358,0.014927730286780384
1970-01-01 12:20:00,0.016221752007794417,0.5303,0.020933684142119133
1970-01-01 12:21:00,0.013318300266984506,0.1873,0.00940822020202622
1970-01-01 12:22:00,0.009732419711538461,0.2078,0.008852914429945055
1970-01-01 12:23:00,0.00687138747895189,0.2375,0.006196903087628866
1970-01-01 12:24:00,0.013325459289992696,0.2769,0.011382909439737033
1970-01-01 12:25:00,0.01645008310113642,0.5068,0.021192921151193485
1970-01-01 12:26:00,0.0075949822511848335,0.1714,0.006840873851516587
1970-01-01 12:27:00,0.013734618226113436,0.1614,0.006402077405671869
1970-01-01 12:28:00,0.00817042685483871,0.2048,0.006272263155772496
1970-01-01 12:29:00,0.008884638090950227,0.1775,0.005077869391855203
1970-01-01 12:30:00,0.01631224058511896,0.7012,0.02137986582514988
1970-01-01 12:31:00,0.012928103710455763,0.1907,0.011557854673011618
1970-01-01 12:32:00,0.012008687005477308,0.1902,0.009413113178482004
1970-01-01 12:33:00,0.01046580047037308,0.2048,0.008518445852231164
1970-01-01 12:34:00,0.014667084307271306,0.335,0.010418735614542611
1970-01-01 12:35:00,0.016476958166511034,0.6416,0.021465715415954618
1970-01-01 12:36:00,0.015165352547643979,0.1968,0.012359520581151834
1970-01-01 12:37:00,0.018083825564663022,0.1792,0.013490707602003644
1970-01-01 12:38:00,0.012209651280291972,0.2051,0.009573379872262774
1970-01-01 12:39:00,0.011733489367253751,0.2402,0.009717475387475537
1970-01-01 12:40:00,0.01838778665960796,0.5986,0.02126817072292059
1970-01-01 12:41:00,0.026829064597997644,0.2241,0.01601272965842167
1970-01-01 12:42:00,0.021525071291338585,0.2012,0.018252646251968502
1970-01-01 12:43:00,0.020106487531839624,0.3135,0.015068410357311322
1970-01-01 12:44:00,0.02118691836935867,0.2725,0.016501894418052256
1970-01-01 12:45:00,0.01950320592143044,0.584,0.02091945602961394
1970-01-01 12:46:00,0.012071880582163502,0.1909,0.008211817312551611
1970-01-01 12:47:00,0.01611475381613183,0.2239,0.013401066918473549
1970-01-01 12:48:00,0.020499672329615862,0.3013,0.015516600669144983
1970-01-01 12:49:00,0.02013551102840237,0.2278,0.01677451795147929
1970-01-01 12:50:00,0.020631482452996428,0.6035,0.0212518288238254
1970-01-01 12:51:00,0.024930083707692306,0.2097,0.02183141784
1970-01-01 12:52:00,0.009460918927641853,0.2146,0.007128154706402915
1970-01-01 12:53:00,0.023059382727272724,0.2524,0.010089266642503987
1970-01-01 12:54:00,0.015298288358240222,0.2671,0.0072876963952513965
1970-01-01 12:55:00,0.019754242654456914,0.5869,0.02091571478542566
1970-01-01 12:56:00,0.00873692521946976,0.219,0.004197478470312068
1970-01-01 12:57:00,0.00659402682365676,0.2158,0.0033601078275929935
1970-01-01 12:58:00,0.00938071994717779,0.22,0.0034957621207942634
1970-01-01 12:59:00,0.01020584962955255,0.2344,0.004664242093912591
1970-01-01 13:00:00,0.01900171821112923,1.279,0.02008066914054914
1970-01-01 13:01:00,0.007931233529378847,0.228,0.0057191185135235965
1970-01-01 13:02:00,0.008739717339940917,0.2559,0.005620650159527327
1970-01-01 13:03:00,0.010783630978654852,0.9463,0.005612807697140555
